tr|A0A2T2NBH7|A0A2T2NBH7_CORCC	SD
tr|A0A1L9PE84|A0A1L9PE84_ASPVE	SD
tr|A0A4U0XUJ0|A0A4U0XUJ0_9PEZI	CD
tr|A0A2T2NIT1|A0A2T2NIT1_CORCC	CD
tr|A0A074RGH4|A0A074RGH4_9AGAM	CD
tr|A0A317WMA9|A0A317WMA9_9EURO	SD
tr|A0A074RZM9|A0A074RZM9_9AGAM	CD
tr|A0A178F929|A0A178F929_TRIVO	SD
tr|A0A178FC97|A0A178FC97_TRIVO	SD
tr|A0A074S1E6|A0A074S1E6_9AGAM	CD
tr|A0A317VSG4|A0A317VSG4_9EURO	SD
tr|A0A146FPK8|A0A146FPK8_9EURO	SD
tr|A0A146F6A2|A0A146F6A2_9EURO	SD
tr|A0A2T9YUE2|A0A2T9YUE2_9FUNG	CD
tr|A0A074RLR7|A0A074RLR7_9AGAM	CD
tr|A0A2T4GMV0|A0A2T4GMV0_FUSCU	SD
tr|A0A6A7B9W7|A0A6A7B9W7_9PLEO	SD
tr|A0A2T4GDK5|A0A2T4GDK5_FUSCU	SD
tr|A0A6A7AYY2|A0A6A7AYY2_9PLEO	CD
tr|A0A074RVI3|A0A074RVI3_9AGAM	CD
tr|A0A4S4KQX6|A0A4S4KQX6_9APHY	CD
tr|A0A4U0TKJ2|A0A4U0TKJ2_9PEZI	SD
tr|A0A6A5QXT6|A0A6A5QXT6_AMPQU	SD
tr|A0A2R6S6N1|A0A2R6S6N1_9APHY	CE
tr|A0A2R6PG75|A0A2R6PG75_9APHY	CE
tr|A0A2G5BJ41|A0A2G5BJ41_COERN	CD
tr|A0A6A5QM86|A0A6A5QM86_AMPQU	CD
tr|A0A409WMU9|A0A409WMU9_PSICY	CE
tr|V2X6B8|V2X6B8_MONRO	CD
tr|A0A4Y7PKZ1|A0A4Y7PKZ1_9AGAM	CD
tr|A0A4Y7Q3Z8|A0A4Y7Q3Z8_9AGAM	CE
tr|A0A4Y7PLF0|A0A4Y7PLF0_9AGAM	CE
tr|A0A4Y7QFY0|A0A4Y7QFY0_9AGAM	CD
tr|A0A4Y7Q3A6|A0A4Y7Q3A6_9AGAM	CE
tr|A0A0N7L8Z0|A0A0N7L8Z0_9BASI	CD
tr|A0A4Y7Q4K8|A0A4Y7Q4K8_9AGAM	CE
tr|A0A4Y7Q6Z8|A0A4Y7Q6Z8_9AGAM	CG
tr|A0A409VPW8|A0A409VPW8_PSICY	CD
tr|V2X5D3|V2X5D3_MONRO	CE
tr|A0A409WRP6|A0A409WRP6_PSICY	CD
tr|V2XAQ9|V2XAQ9_MONRO	CD
tr|A0A4R8RL46|A0A4R8RL46_COLTR	SD
tr|A0A4R8Q9V5|A0A4R8Q9V5_COLTR	SD
tr|A0A179ICS4|A0A179ICS4_9HYPO	SD
tr|A0A179IAF4|A0A179IAF4_9HYPO	SD
tr|A0A179IL10|A0A179IL10_9HYPO	SD
tr|A0A1Y2H8E5|A0A1Y2H8E5_9FUNG	CD
tr|D5GGU1|D5GGU1_TUBMM	SD
tr|A0A1Y2HZH1|A0A1Y2HZH1_9FUNG	CD
tr|A0A1Y2HXK1|A0A1Y2HXK1_9FUNG	CD
tr|A0A1V6SNJ7|A0A1V6SNJ7_9EURO	SD
tr|A0A4Q9M9U9|A0A4Q9M9U9_9APHY	CG
tr|A0A024S595|A0A024S595_HYPJR	SD
tr|A0A4Q9Q8K9|A0A4Q9Q8K9_9APHY	CD
tr|A0A4Q9PDU3|A0A4Q9PDU3_9APHY	CD
tr|A0A177U9P4|A0A177U9P4_9BASI	CD
tr|A0A4Q9M8Z5|A0A4Q9M8Z5_9APHY	CD
tr|A0A4Q9PS65|A0A4Q9PS65_9APHY	CD
tr|A0A4Q9NNT8|A0A4Q9NNT8_9APHY	CD
tr|A0A4Q9N3F5|A0A4Q9N3F5_9APHY	CD
tr|A0A6A7BTG1|A0A6A7BTG1_9PEZI	SD
tr|M3K511|M3K511_CANMX	CD
tr|A0A178DQK4|A0A178DQK4_9PLEO	SD
tr|A0A024SDL6|A0A024SDL6_HYPJR	SD
tr|A0A178ENC4|A0A178ENC4_9PLEO	CD
tr|A0A1Y1Y4H2|A0A1Y1Y4H2_9FUNG	CD
tr|A0A0F8B4I0|A0A0F8B4I0_CERFI	SD
tr|A0A0N1HUR3|A0A0N1HUR3_9EURO	CD
tr|A0A095ECG4|A0A095ECG4_CRYGR	CD
tr|A0A6A5XCF4|A0A6A5XCF4_9PLEO	CD
tr|A0A317WJI6|A0A317WJI6_9EURO	SD
tr|A0A366RL58|A0A366RL58_9HYPO	SD
tr|A0A0F8B599|A0A0F8B599_CERFI	SD
tr|A0A0F8B5S8|A0A0F8B5S8_CERFI	SD
tr|A0A317VR44|A0A317VR44_9EURO	SD
tr|A0A2P4ZC57|A0A2P4ZC57_9HYPO	SD
tr|F2Q390|F2Q390_TRIEC	SD
tr|A0A1Y1Z9Q5|A0A1Y1Z9Q5_9FUNG	CD
tr|A0A2P4ZAS0|A0A2P4ZAS0_9HYPO	SD
tr|A0A0W7VZ96|A0A0W7VZ96_9HYPO	SD
tr|A0A0N0NHT5|A0A0N0NHT5_9EURO	SD
tr|A0A1B7SL37|A0A1B7SL37_9ASCO	CD
tr|A0A1Y1Z4P9|A0A1Y1Z4P9_9FUNG	CD
tr|A0A366S1Y5|A0A366S1Y5_9HYPO	SD
tr|A0A2K0SVZ0|A0A2K0SVZ0_9HYPO	SD
tr|A0A6A5XZG4|A0A6A5XZG4_9PLEO	SD
tr|A0A1Y1YXC4|A0A1Y1YXC4_9FUNG	CD
tr|A0A4Q4PE37|A0A4Q4PE37_9PLEO	CD
tr|A0A1Y2B8C4|A0A1Y2B8C4_9FUNG	CD
tr|A0A1Y2EQI7|A0A1Y2EQI7_9FUNG	CD
tr|A0A4Q4VCT1|A0A4Q4VCT1_9PEZI	CE
tr|A0A1Y2BAH5|A0A1Y2BAH5_9FUNG	CD
tr|A0A1Y2EP41|A0A1Y2EP41_9FUNG	CD
tr|A0A1Y2EQI0|A0A1Y2EQI0_9FUNG	CD
tr|A0A1Y2B8L1|A0A1Y2B8L1_9FUNG	CD
tr|A0A4Q4WN38|A0A4Q4WN38_9PEZI	SD
tr|A0A1Y2B8R1|A0A1Y2B8R1_9FUNG	CD
tr|A0A1Y2D656|A0A1Y2D656_9FUNG	CD
tr|A0A1Y2AU89|A0A1Y2AU89_9FUNG	CD
tr|A0A1Y2ERI8|A0A1Y2ERI8_9FUNG	CD
tr|A0A179UGA7|A0A179UGA7_BLAGS	SD
tr|A0A1Y2CD63|A0A1Y2CD63_9FUNG	CD
tr|A0A1Y2F270|A0A1Y2F270_9FUNG	CD
tr|A0A4Q4V1H2|A0A4Q4V1H2_9PEZI	SD
tr|A0A1Y2B8B9|A0A1Y2B8B9_9FUNG	CD
tr|A0A319DAR2|A0A319DAR2_9EURO	SD
tr|A0A319DP90|A0A319DP90_9EURO	SD
tr|A0A1Y2B8F0|A0A1Y2B8F0_9FUNG	CD
tr|A0A180GPP2|A0A180GPP2_PUCT1	CD
tr|A0A1Y2EQH8|A0A1Y2EQH8_9FUNG	CD
tr|A0A1Y2AJJ9|A0A1Y2AJJ9_9FUNG	CD
tr|A0A4Z1F5H3|A0A4Z1F5H3_9HELO	SD
tr|A0A420YKV5|A0A420YKV5_9PEZI	CD
tr|A0A420Y9A2|A0A420Y9A2_9PEZI	SD
tr|A0A0A2LAT2|A0A0A2LAT2_PENIT	SD
tr|A0A0A2L8X2|A0A0A2L8X2_PENIT	SD
tr|A0A1E1M482|A0A1E1M482_RHYSE	SD
tr|A0A2N6NB91|A0A2N6NB91_BEABA	SD
tr|Q2HH83|Q2HH83_CHAGB	SD
tr|A0A6A6Z241|A0A6A6Z241_9PEZI	SD
tr|A0A2N6NSQ1|A0A2N6NSQ1_BEABA	SD
tr|A0A2S7Y3H9|A0A2S7Y3H9_BEABA	SD
tr|X2C1F7|X2C1F7_9EURO	SD
tr|A0A1Y1UBH0|A0A1Y1UBH0_9TREE	CD
tr|A0A1E1M1M6|A0A1E1M1M6_RHYSE	SD
tr|A0A4Y9Z4Z6|A0A4Y9Z4Z6_9APHY	CD
tr|X2C260|X2C260_9EURO	SD
tr|A0A1S8BEY2|A0A1S8BEY2_9PEZI	SD
tr|A0A4Y9YAB9|A0A4Y9YAB9_9APHY	CD
tr|A0A0G2GEY0|A0A0G2GEY0_9PEZI	SD
tr|A0A2S7YMM3|A0A2S7YMM3_BEABA	SD
tr|A0A6A6Y935|A0A6A6Y935_9PEZI	CD
tr|G3B0D7|G3B0D7_CANTC	SD
tr|A0A4Y9YQX2|A0A4Y9YQX2_9APHY	CE
tr|A0A4Y9Y054|A0A4Y9Y054_9APHY	CE
tr|M2R293|M2R293_CERS8	CD
tr|A0A1D9QGX2|A0A1D9QGX2_SCLS1	SD
tr|A0A022Y4K2|A0A022Y4K2_TRISD	SD
tr|C1IDA4|C1IDA4_PICAN	CD
tr|A0A0K8L9D1|A0A0K8L9D1_9EURO	SD
tr|A0A0K8LMY3|A0A0K8LMY3_9EURO	SD
tr|A0A0C9XI95|A0A0C9XI95_9AGAR	CD
tr|A0A2G8RPN3|A0A2G8RPN3_9APHY	CG
tr|A0A0C9XCB5|A0A0C9XCB5_9AGAR	CD
tr|A0A2G8SPF5|A0A2G8SPF5_9APHY	CD
tr|M2R3M5|M2R3M5_CERS8	CD
tr|A0A0M8P7D4|A0A0M8P7D4_9EURO	SD
tr|A0A0N7MKU7|A0A0N7MKU7_9SACH	SD
tr|A0A2G8RRH8|A0A2G8RRH8_9APHY	CD
tr|A0A022Y5L3|A0A022Y5L3_TRISD	SD
tr|A0A4V1IXS0|A0A4V1IXS0_9FUNG	CD
tr|A0A0C9WVS3|A0A0C9WVS3_9AGAR	CD
tr|A0A0C9XFD3|A0A0C9XFD3_9AGAR	SE
tr|L2G8Y4|L2G8Y4_COLFN	SD
tr|A0A022Y245|A0A022Y245_TRISD	SD
tr|A0A022Y385|A0A022Y385_TRISD	SD
tr|A0A0M8PGF6|A0A0M8PGF6_9EURO	SD
tr|A0A0C9XWD4|A0A0C9XWD4_9AGAR	CD
tr|A0A2G8RZP7|A0A2G8RZP7_9APHY	CD
tr|L2FKC7|L2FKC7_COLFN	AE
tr|A0A2G8RPP2|A0A2G8RPP2_9APHY	CG
tr|A0A0C9WP79|A0A0C9WP79_9AGAR	CE
tr|A0A4P9Y7K3|A0A4P9Y7K3_9FUNG	CD
tr|A0A679NXD3|A0A679NXD3_GIBZA	CE
tr|W9PSE7|W9PSE7_FUSOX	SD
tr|A0A5N6XJY7|A0A5N6XJY7_9EURO	SD
tr|I2G5E1|I2G5E1_USTH4	CD
tr|W9PPI5|W9PPI5_FUSOX	SD
tr|R9ATV4|R9ATV4_WALI9	SD
tr|A0A1X7R2A0|A0A1X7R2A0_9SACH	SD
tr|A0A4T0NF98|A0A4T0NF98_9BASI	CD
tr|A0A4T0NBS4|A0A4T0NBS4_9BASI	CD
tr|A0A5N6WKL0|A0A5N6WKL0_9EURO	SD
tr|E6ZUA8|E6ZUA8_SPORE	CD
tr|A0A4T0U2Q8|A0A4T0U2Q8_9BASI	CD
tr|R9A9V6|R9A9V6_WALI9	CD
tr|A0A4T0TBE9|A0A4T0TBE9_9BASI	AD
tr|A0A4T0SF86|A0A4T0SF86_9BASI	SD
tr|A0A4T0PGS8|A0A4T0PGS8_9BASI	SD
tr|A0A0A2JH35|A0A0A2JH35_PENEN	SD
tr|F4RI18|F4RI18_MELLP	CD
tr|A0A0J9WMS1|A0A0J9WMS1_FUSO4	SD
tr|A0A166RWT5|A0A166RWT5_9PEZI	AE
tr|A0A0D2XVV6|A0A0D2XVV6_FUSO4	SD
tr|W6YV25|W6YV25_COCCA	SD
tr|A0A1E3IYX5|A0A1E3IYX5_9TREE	CD
tr|W6XLK9|W6XLK9_COCCA	CD
tr|A0A1E3J7Q2|A0A1E3J7Q2_9TREE	CD
tr|A0A0A2KXD2|A0A0A2KXD2_PENEN	SD
tr|A0A066W6X8|A0A066W6X8_TILAU	CD
tr|A0A4Z1K2T1|A0A4Z1K2T1_9HELO	SD
tr|A0A421J7V4|A0A421J7V4_9ASCO	CD
tr|A0A3M2SK84|A0A3M2SK84_9HYPO	SD
tr|A0A3M2S9D2|A0A3M2S9D2_9HYPO	SD
tr|A0A316YER9|A0A316YER9_9BASI	CD
tr|A0A4Z0A9N2|A0A4Z0A9N2_9AGAM	CD
tr|A0A4Z0A9Y7|A0A4Z0A9Y7_9AGAM	CE
tr|A0A4Z0A323|A0A4Z0A323_9AGAM	CD
tr|W7F254|W7F254_COCVI	SD
tr|A0A1J8QE56|A0A1J8QE56_9AGAM	CG
tr|J6EGQ7|J6EGQ7_SACK1	SD
tr|A0A1J8PRV7|A0A1J8PRV7_9AGAM	CD
tr|A0A1J8REE3|A0A1J8REE3_9AGAM	CD
tr|A0A1B2JEA1|A0A1B2JEA1_PICPA	CD
tr|A0A1J8RCF6|A0A1J8RCF6_9AGAM	CD
tr|W7EP86|W7EP86_COCVI	CD
tr|A0A1J8QNX6|A0A1J8QNX6_9AGAM	CD
tr|A0A084RIA3|A0A084RIA3_STACH	SD
tr|A0A3M0W3N8|A0A3M0W3N8_9EURO	SD
tr|A0A4Q1BPZ4|A0A4Q1BPZ4_TREME	CD
tr|A0A6A6EGG4|A0A6A6EGG4_9PEZI	CD
tr|A0A6A6EAC0|A0A6A6EAC0_9PEZI	CD
tr|A0A4Q1BSU3|A0A4Q1BSU3_TREME	CD
tr|A0A084R9J0|A0A084R9J0_STACH	SD
tr|A0A3M0VXF0|A0A3M0VXF0_9EURO	CD
tr|A0A3M7N4M7|A0A3M7N4M7_9EURO	SD
tr|A0A4P9XT50|A0A4P9XT50_9FUNG	CD
tr|A0A3M7N4B7|A0A3M7N4B7_9EURO	CD
tr|A0A6A6DDA1|A0A6A6DDA1_9PEZI	SD
tr|A0A4P9XXC3|A0A4P9XXC3_9FUNG	CD
tr|A0A4P9XX62|A0A4P9XX62_9FUNG	CD
tr|C4YNP9|C4YNP9_CANAW	CD
tr|A0A397HMJ4|A0A397HMJ4_9GLOM	CD
tr|A0A163K282|A0A163K282_DIDRA	SD
tr|A0A6G1GCK7|A0A6G1GCK7_9PEZI	CD
tr|A0A397IAQ3|A0A397IAQ3_9GLOM	CD
tr|C4Y3R3|C4Y3R3_CLAL4	CD
tr|A0A163FCV1|A0A163FCV1_DIDRA	CD
tr|A0A061AG62|A0A061AG62_RHOTO	CD
tr|A0A4U6XLP1|A0A4U6XLP1_9PEZI	SD
tr|A0A2T0A5T9|A0A2T0A5T9_RHOTO	CD
tr|A0A1Y2WD13|A0A1Y2WD13_9PEZI	SD
tr|A0A0K3CJ48|A0A0K3CJ48_RHOTO	CD
tr|A0A1Y2VY35|A0A1Y2VY35_9PEZI	CD
tr|A0A511KFH5|A0A511KFH5_RHOTO	CD
tr|A0A4U6XW96|A0A4U6XW96_9PEZI	SD
tr|G8BMR7|G8BMR7_TETPH	SD
tr|A0A1Y2VXV4|A0A1Y2VXV4_9PEZI	SD
tr|A0A1E3NZC9|A0A1E3NZC9_WICAA	SD
tr|A0A1E1LQV6|A0A1E1LQV6_9HELO	SD
tr|Q5KMX7|Q5KMX7_CRYNJ	CD
tr|A0A2H3D9W2|A0A2H3D9W2_ARMGA	SD
tr|A0A369GSN0|A0A369GSN0_9HYPO	SD
tr|A0A2H3D5N1|A0A2H3D5N1_ARMGA	CE
tr|A0A2H3ETG5|A0A2H3ETG5_ARMGA	SD
tr|A0A1B7THB1|A0A1B7THB1_9ASCO	CD
tr|A0A0D0AAK1|A0A0D0AAK1_9AGAM	CD
tr|J9VF97|J9VF97_CRYNH	CD
tr|A0A197JNG7|A0A197JNG7_9FUNG	CD
tr|A0A197K1G1|A0A197K1G1_9FUNG	CD
tr|A0A2H3D9W8|A0A2H3D9W8_ARMGA	CD
tr|A0A1E3NUX3|A0A1E3NUX3_WICAA	SD
tr|A0A2H3CW03|A0A2H3CW03_ARMGA	CD
tr|A0A2H3EC60|A0A2H3EC60_ARMGA	CG
tr|A0A2H3E1D1|A0A2H3E1D1_ARMGA	AD
tr|A0A369GNU4|A0A369GNU4_9HYPO	SD
tr|A0A2H3E3K3|A0A2H3E3K3_ARMGA	AD
tr|A0A2H3DIS6|A0A2H3DIS6_ARMGA	AD
tr|J9VY73|J9VY73_CRYNH	CD
tr|B9WEA8|B9WEA8_CANDC	CD
tr|A0A2H3DD52|A0A2H3DD52_ARMGA	SD
tr|A0A2H3DQY8|A0A2H3DQY8_ARMGA	CE
tr|A0A2H3D0H1|A0A2H3D0H1_ARMGA	CD
tr|A0A197JR13|A0A197JR13_9FUNG	CE
tr|A0A2H3E3M3|A0A2H3E3M3_ARMGA	SD
tr|A0A2H3ELE6|A0A2H3ELE6_ARMGA	CD
tr|A0A2H3DBV0|A0A2H3DBV0_ARMGA	AD
tr|A0A2H3DF56|A0A2H3DF56_ARMGA	CE
tr|A0A2H3E652|A0A2H3E652_ARMGA	AD
tr|A0A197KHZ6|A0A197KHZ6_9FUNG	CD
tr|A0A2H3CD64|A0A2H3CD64_ARMGA	CE
tr|A0A0J6IN45|A0A0J6IN45_COCPO	SD
tr|A0A2H3EA83|A0A2H3EA83_ARMGA	CE
tr|A0A0C9ZMN1|A0A0C9ZMN1_9AGAM	CD
tr|A0A2H3D0F1|A0A2H3D0F1_ARMGA	--
tr|A0A2H3E5P8|A0A2H3E5P8_ARMGA	CE
tr|A0A2H3CVR3|A0A2H3CVR3_ARMGA	CG
tr|A0A2H3CX86|A0A2H3CX86_ARMGA	CE
tr|A0A2H3DSM6|A0A2H3DSM6_ARMGA	CE
tr|A0A2H3CXB4|A0A2H3CXB4_ARMGA	CE
tr|A0A2H3DWC8|A0A2H3DWC8_ARMGA	SD
tr|A0A1E1KAU0|A0A1E1KAU0_9HELO	SD
tr|A0A2H3DEP5|A0A2H3DEP5_ARMGA	CE
tr|A0A2H3CZH7|A0A2H3CZH7_ARMGA	CE
tr|A0A2H3E734|A0A2H3E734_ARMGA	CG
tr|A0A2H3CE56|A0A2H3CE56_ARMGA	CE
tr|A0A3M7M6R9|A0A3M7M6R9_9PLEO	SD
tr|A0A395HP35|A0A395HP35_ASPHC	SD
tr|A0A371D438|A0A371D438_9APHY	CG
tr|A0A395HNM9|A0A395HNM9_ASPHC	SD
tr|S3CRU6|S3CRU6_OPHP1	SD
tr|S3CUN4|S3CUN4_OPHP1	CD
tr|S3BVD8|S3BVD8_OPHP1	SD
tr|A0A1S9D6L6|A0A1S9D6L6_ASPOZ	SD
tr|A0A5N6TNB3|A0A5N6TNB3_9EURO	SD
tr|A0A1S9DQL8|A0A1S9DQL8_ASPOZ	SD
tr|A0A0B4HJM8|A0A0B4HJM8_METGA	SD
tr|A0A4S4LTE5|A0A4S4LTE5_9AGAM	CD
tr|A0A0B4GDW1|A0A0B4GDW1_METGA	SD
tr|A0A5N6TPB0|A0A5N6TPB0_9EURO	SD
tr|A0A4S4LNG7|A0A4S4LNG7_9AGAM	CD
tr|A0A371DY52|A0A371DY52_9APHY	CD
tr|A0A371DAB0|A0A371DAB0_9APHY	CD
tr|A0A371D434|A0A371D434_9APHY	CG
tr|A0A3M7M222|A0A3M7M222_9PLEO	CD
tr|B2W8S4|B2W8S4_PYRTR	SD
tr|B2WKW4|B2WKW4_PYRTR	CD
tr|A0A1L9RNH9|A0A1L9RNH9_ASPWE	SD
tr|A0A401KMQ8|A0A401KMQ8_ASPAW	--
tr|A0A1L9RP38|A0A1L9RP38_ASPWE	SD
tr|A0A177ERW4|A0A177ERW4_9EURO	CD
tr|A0A401KKL9|A0A401KKL9_ASPAW	SD
tr|A0A177F375|A0A177F375_9EURO	SD
tr|A0A425BS41|A0A425BS41_9PEZI	SD
tr|A0A1B9HP95|A0A1B9HP95_9TREE	CD
tr|A0A0L8RB86|A0A0L8RB86_SACEU	SD
tr|A0A1L9R7H7|A0A1L9R7H7_ASPWE	AE
tr|A0A401KSL2|A0A401KSL2_ASPAW	SD
tr|C0NGE5|C0NGE5_AJECG	SD
tr|C1HAY5|C1HAY5_PARBA	SD
tr|A0A1E5RSF5|A0A1E5RSF5_9ASCO	CD
tr|A0A2J6RC09|A0A2J6RC09_9HELO	CD
tr|A0A0B7FJB7|A0A0B7FJB7_THACB	CD
tr|A0A0B7FFR2|A0A0B7FFR2_THACB	CD
tr|A0A2J6RQ20|A0A2J6RQ20_9HELO	CD
tr|A0A059JJI1|A0A059JJI1_TRIIM	SD
tr|A0A212MF54|A0A212MF54_ZYGBA	SD
tr|A0A444S8G2|A0A444S8G2_VERDA	SD
tr|M5BZ61|M5BZ61_THACB	CD
tr|A0A0B7FJ36|A0A0B7FJ36_THACB	CD
tr|A0A5C3N114|A0A5C3N114_9AGAM	CD
tr|A0A366NMG7|A0A366NMG7_VERDA	SD
tr|A0A1V6RCX0|A0A1V6RCX0_9EURO	SD
tr|A0A2J6RVK1|A0A2J6RVK1_9HELO	SD
tr|A0A229YB20|A0A229YB20_ASPFM	SD
tr|A0A059JGS4|A0A059JGS4_TRIIM	SD
tr|A0A1A6AG58|A0A1A6AG58_9TREE	CD
tr|A0A5C3MK91|A0A5C3MK91_9AGAM	CD
tr|A0A0B7FAZ8|A0A0B7FAZ8_THACB	CD
tr|A0A2J6RRT0|A0A2J6RRT0_9HELO	CD
tr|A0A2J8CZG3|A0A2J8CZG3_VERDA	SD
tr|A0A229W5N8|A0A229W5N8_ASPFM	SD
tr|A0A0B7G1E8|A0A0B7G1E8_THACB	CD
tr|M5BYS3|M5BYS3_THACB	CD
tr|A0A1Y2TXK5|A0A1Y2TXK5_9PEZI	SD
tr|A0A439DDQ4|A0A439DDQ4_9PEZI	SD
tr|A0A1Y1V4B7|A0A1Y1V4B7_9FUNG	CD
tr|A0A1Y1VJK4|A0A1Y1VJK4_9FUNG	CD
tr|A0A0F4Z8C3|A0A0F4Z8C3_9PEZI	SD
tr|G8BJC3|G8BJC3_CANPC	CD
tr|A0A428QP84|A0A428QP84_9HYPO	SD
tr|A0A1Y1V4Q8|A0A1Y1V4Q8_9FUNG	CD
tr|A0A1Y1UN49|A0A1Y1UN49_9FUNG	CD
tr|A0A1Y1V5D0|A0A1Y1V5D0_9FUNG	CD
tr|A0A428SB96|A0A428SB96_9HYPO	SD
tr|A0A1Y1V3D5|A0A1Y1V3D5_9FUNG	CD
tr|A0A1Y2THI7|A0A1Y2THI7_9PEZI	SD
tr|A0A439CV18|A0A439CV18_9PEZI	SD
tr|A0A1Y1VP75|A0A1Y1VP75_9FUNG	CD
tr|A0A0F4Z6X3|A0A0F4Z6X3_9PEZI	SD
tr|A0A1Y1V4L0|A0A1Y1V4L0_9FUNG	CD
tr|A0A1Y2TMS2|A0A1Y2TMS2_9PEZI	CD
tr|A0A0F4ZAF0|A0A0F4ZAF0_9PEZI	SD
tr|A0A1Y1VP72|A0A1Y1VP72_9FUNG	CD
tr|A0A1Y1V3J7|A0A1Y1V3J7_9FUNG	CD
tr|A0A1M3T6E9|A0A1M3T6E9_ASPLC	SD
tr|A0A1Y2BBA5|A0A1Y2BBA5_9TREE	CD
tr|A0A5C3P627|A0A5C3P627_9APHY	CD
tr|A0A423VIC8|A0A423VIC8_9PEZI	SD
tr|A0A5C3PRS6|A0A5C3PRS6_9APHY	CD
tr|A0A5N6JW65|A0A5N6JW65_9HELO	SD
tr|A0A5N6JW55|A0A5N6JW55_9HELO	SD
tr|A0A1Y2BHI9|A0A1Y2BHI9_9TREE	CD
tr|A0A5C3PHG5|A0A5C3PHG5_9APHY	CG
tr|A0A1M3TBC0|A0A1M3TBC0_ASPLC	SD
tr|A0A5N6JW57|A0A5N6JW57_9HELO	SD
tr|A0A5C3PFW9|A0A5C3PFW9_9APHY	CG
tr|A0A423VMM9|A0A423VMM9_9PEZI	CD
tr|A0A0F4Z2K8|A0A0F4Z2K8_TALEM	SD
tr|A0A0F4Z399|A0A0F4Z399_TALEM	SD
tr|F7VVB4|F7VVB4_SORMK	SD
tr|A0A420ND50|A0A420ND50_FUSOX	CE
tr|F7VKN6|F7VKN6_SORMK	SD
tr|A0A420MH71|A0A420MH71_FUSOX	SE
tr|A0A420R5V2|A0A420R5V2_FUSOX	-D
tr|W9CQA2|W9CQA2_SCLBF	SD
tr|A0A1E4U1E8|A0A1E4U1E8_PACTA	CD
tr|A0A177C6L8|A0A177C6L8_9PLEO	SD
tr|A0A5C3KNM1|A0A5C3KNM1_9AGAR	CD
tr|A0A397GZ19|A0A397GZ19_9EURO	SD
tr|A0A5C3KU29|A0A5C3KU29_9AGAR	CE
tr|A0A5C3KG70|A0A5C3KG70_9AGAR	CD
tr|W9Y7R6|W9Y7R6_9EURO	SD
tr|A0A5C3KG65|A0A5C3KG65_9AGAR	AE
tr|R1EEX8|R1EEX8_BOTPV	SD
tr|A0A1V8UDZ5|A0A1V8UDZ5_9PEZI	CD
tr|A0A1B5L587|A0A1B5L587_USTVR	SD
tr|A0A3R7J2N7|A0A3R7J2N7_9EURO	SD
tr|A0A2S4L1Z8|A0A2S4L1Z8_9HYPO	SD
tr|A0A0C3D7D5|A0A0C3D7D5_9PEZI	CD
tr|A0A5C3KTV9|A0A5C3KTV9_9AGAR	CD
tr|A0A2S4L5Y8|A0A2S4L5Y8_9HYPO	SD
tr|A0A0B4IG62|A0A0B4IG62_METMF	SD
tr|A0A1B5KZS3|A0A1B5KZS3_USTVR	SD
tr|A0A063BZX6|A0A063BZX6_USTVR	SD
tr|A0A063BKI1|A0A063BKI1_USTVR	SD
tr|A0A1V8UEP1|A0A1V8UEP1_9PEZI	CD
tr|A0A0B4IAN9|A0A0B4IAN9_METMF	SD
tr|A0A1G4JGV7|A0A1G4JGV7_9SACH	SD
tr|A0A5C3L2Z6|A0A5C3L2Z6_9AGAR	CD
tr|A0A0C3GNY1|A0A0C3GNY1_9PEZI	CD
tr|A0A5C3KFW2|A0A5C3KFW2_9AGAR	CD
tr|A0A0C3HCB9|A0A0C3HCB9_9PEZI	SD
tr|A0A177C5L0|A0A177C5L0_9PLEO	CD
tr|A0A5C3KU30|A0A5C3KU30_9AGAR	CD
tr|W4JRP5|W4JRP5_9AGAM	CD
tr|A0A427XTU7|A0A427XTU7_9TREE	CD
tr|W4KD25|W4KD25_9AGAM	CD
tr|A0A0C9TWX0|A0A0C9TWX0_PAXIN	CD
tr|A0A5N6EEB4|A0A5N6EEB4_9EURO	SD
tr|W4JVW8|W4JVW8_9AGAM	CE
tr|A0A420S296|A0A420S296_GIBIN	SD
tr|A0A166UTU9|A0A166UTU9_9HYPO	SD
tr|A0A2P5HP01|A0A2P5HP01_9PEZI	SD
tr|A0A0G4PMB5|A0A0G4PMB5_PENCA	SD
tr|G1X6N7|G1X6N7_ARTOA	SD
tr|K9FF13|K9FF13_PEND1	SD
tr|A0A2P5IEI9|A0A2P5IEI9_9PEZI	SD
tr|A0A427XUM7|A0A427XUM7_9TREE	CD
tr|A0A365N2M4|A0A365N2M4_GIBIN	SD
tr|A0A5N6EII3|A0A5N6EII3_9EURO	SD
tr|A0A0A1UNW9|A0A0A1UNW9_9HYPO	SD
tr|A0A167WL06|A0A167WL06_9HYPO	SD
tr|A0A0G4P7V9|A0A0G4P7V9_PENCA	SD
tr|A0A0A1V7P8|A0A0A1V7P8_9HYPO	SD
tr|G1XLD3|G1XLD3_ARTOA	CE
tr|A0A0C9SSG8|A0A0C9SSG8_PAXIN	CD
tr|A0A2P5HHS0|A0A2P5HHS0_9PEZI	CD
tr|A0A1F5LBY8|A0A1F5LBY8_9EURO	SD
tr|A0A1Y2FFC2|A0A1Y2FFC2_PROLT	CD
tr|A0A4Q4Y6V0|A0A4Q4Y6V0_9PEZI	SD
